24.854	-12.907
24.821	-12.87
24.861	-12.658
24.899	-12.641
24.816	-12.961
24.88	-12.985
24.825	-13.101
24.879	-13.11
24.865	-12.935
24.899	-12.98
24.896	-12.84
24.89	-13.036
24.895	-12.949
24.884	-12.943
24.852	-12.89
24.903	-12.837
24.9	-12.866
24.882	-12.989
24.85	-12.92
24.914	-12.874
24.892	-12.958
24.933	-13.046
24.937	-12.809
24.9	-12.558
24.889	-12.555
24.931	-12.741
24.871	-12.781
24.944	-12.586
24.906	-12.709
24.904	-12.789
24.902	-12.618
24.937	-12.576
24.957	-12.568
24.9	-12.78
24.87	-12.696
24.891	-12.466
24.915	-12.363
24.929	-12.428
24.924	-12.255
24.912	-12.212
24.923	-12.26
24.947	-12.489
24.938	-12.286
24.922	-12.67
24.959	-12.733
24.965	-12.816
24.951	-12.782
24.96	-13.222
24.963	-13.511
24.948	-13.641
24.961	-13.367
24.965	-13.438
24.95	-13.39
24.956	-13.447
24.958	-13.116
24.938	-12.967
24.956	-12.733
24.96	-12.495
24.948	-12.244
24.97	-12.492
24.971	-12.441
24.983	-12.436
24.975	-12.577
24.999	-12.472
24.951	-12.55
24.974	-12.532
24.971	-12.692
24.976	-12.495
24.995	-12.307
25.013	-12.273
25.019	-12.218
25.044	-12.14
25.005	-12.107
25.017	-12.187
24.984	-12.025
25.015	-11.524
25.019	-11.632
24.997	-11.293
25.01	-11.139
25.015	-10.951
25.017	-10.661
24.993	-10.519
24.977	-10.415
24.998	-10.491
25	-10.434
25.023	-10.575
25.044	-10.284
25.007	-10.282
25.003	-10.475
25.039	-10.169
25.037	-9.9154
25.057	-9.6312
25.043	-9.4113
25.052	-9.3577
25.055	-9.487
25.045	-9.5383
25.066	-9.2121
25.036	-9.142
25.033	-8.9936
25.081	-9.0138
25.018	-9.0121
25.07	-9.0073
25.081	-8.9615
25.073	-9.1265
25.057	-9.2803
25.073	-9.1508
25.075	-9.0633
25.066	-8.9795
25.081	-8.6914
25.064	-8.5262
25.06	-8.4866
25.032	-8.5775
25.079	-8.75
25.092	-8.8646
25.103	-8.6649
25.049	-8.6179
25.065	-8.6367
25.051	-8.3268
25.089	-8.378
25.054	-8.3538
25.074	-8.2532
25.095	-8.206
25.111	-8.4443
25.075	-8.1733
25.095	-8.3194
25.109	-8.4553
25.104	-8.3645
25.127	-8.7053
25.073	-8.7059
25.077	-8.7402
25.166	-8.938
25.129	-8.7502
25.13	-9.0014
25.153	-8.9067
25.114	-8.6694
25.117	-8.8692
25.089	-9.0355
25.106	-8.9275
25.147	-9.45
25.163	-9.2887
25.131	-9.4042
25.131	-9.5554
25.087	-9.7852
25.115	-9.8524
25.152	-9.8044
25.156	-9.8575
25.163	-9.8857
25.152	-10.041
25.114	-10.104
25.15	-9.967
25.131	-9.8534
25.145	-9.7937
25.152	-9.5403
25.159	-9.4488
25.131	-9.598
25.17	-9.67
25.185	-9.7633
25.183	-9.5413
25.19	-9.5794
25.152	-9.5352
25.161	-9.2602
25.174	-9.2752
25.188	-9.3103
25.208	-9.5782
25.153	-9.4211
25.206	-9.7184
25.201	-9.6859
25.201	-9.4232
25.196	-9.6637
25.142	-9.7393
25.219	-9.8739
25.196	-9.8903
25.212	-9.6221
25.169	-9.6573
25.214	-9.6456
25.219	-9.4936
25.172	-9.8013
25.167	-9.5427
25.179	-9.3896
25.193	-9.1636
25.193	-9.396
25.237	-9.3897
25.179	-9.7132
25.228	-9.6405
25.229	-9.5339
25.247	-9.2526
25.233	-9.1488
25.247	-9.1197
25.224	-9.0458
25.199	-9.1676
25.214	-9.1941
25.218	-8.8327
25.236	-8.9727
25.197	-8.732
25.248	-8.7045
25.243	-8.4376
25.205	-8.3251
25.242	-8.563
25.234	-8.437
25.256	-8.4148
25.218	-8.4464
25.221	-8.3231
25.254	-8.3789
25.28	-8.1722
25.269	-8.1622
25.254	-8.2899
25.292	-8.3204
25.296	-8.1664
25.296	-8.0622
25.28	-8.0933
25.262	-8.0238
25.282	-7.9383
25.304	-7.9247
25.251	-7.9477
25.271	-7.8828
25.277	-7.7892
25.305	-7.8974
25.236	-7.5671
25.266	-7.4208
25.262	-7.5213
25.273	-7.5137
25.287	-7.6288
25.293	-7.6197
25.311	-7.302
25.338	-7.4883
25.273	-7.2194
25.292	-7.1931
25.298	-7.1508
25.296	-6.9779
25.339	-6.7408
25.27	-6.7594
25.307	-6.7779
25.298	-6.9325
25.297	-7.1009
25.312	-7.4018
25.312	-7.3523
25.329	-7.452
25.256	-7.4441
25.345	-7.3217
25.341	-7.2257
25.349	-7.07
25.317	-7.0075
25.362	-7.1027
25.357	-7.0915
25.325	-6.9388
25.323	-6.9801
25.339	-6.9517
25.312	-7.0064
25.35	-7.1171
25.329	-7.0669
25.328	-7.0056
25.36	-6.9706
25.361	-7.198
25.349	-7.2014
25.333	-7.0158
25.345	-7.1029
25.364	-7.1456
25.364	-7.2841
25.359	-7.0873
25.356	-6.9549
25.392	-7.1372
25.34	-7.1137
25.392	-6.9484
25.397	-7.2007
25.404	-7.1733
25.373	-7.3343
25.373	-7.422
25.421	-7.2858
25.394	-7.2198
25.382	-7.2364
25.392	-6.9967
25.4	-7.1151
25.434	-6.9198
25.392	-7.3555
25.41	-7.5828
25.367	-7.5688
25.378	-7.6301
25.399	-7.6354
25.397	-7.9176
25.447	-8.0389
25.412	-7.9717
25.426	-7.9842
25.409	-8.0733
25.422	-8.1562
25.372	-8.2507
25.405	-8.2022
25.402	-8.3488
25.432	-8.438
25.417	-8.5376
25.456	-8.5379
25.431	-8.3965
25.426	-8.305
25.443	-8.2676
25.402	-8.0916
25.478	-7.9104
25.475	-7.805
25.433	-7.7554
25.438	-7.8263
25.464	-7.7002
25.466	-7.8153
25.462	-7.8215
25.455	-7.7857
25.438	-7.6059
25.498	-7.6083
25.502	-7.5801
25.453	-7.8594
25.419	-7.969
25.467	-7.9814
25.439	-8.022
25.479	-7.979
25.467	-8.1833
25.451	-8.0373
25.46	-7.9065
25.475	-8.1183
25.49	-8.1784
25.487	-8.0949
25.512	-7.9694
25.475	-7.8807
25.487	-7.7747
25.491	-7.708
25.511	-7.5927
25.515	-7.7505
25.456	-7.592
25.47	-7.7324
25.495	-7.542
25.515	-7.3524
25.507	-7.2696
25.523	-6.9616
25.498	-7.0875
25.506	-7.1084
25.5	-6.9372
25.483	-6.9211
25.512	-6.8772
25.547	-6.8425
25.512	-6.9374
25.481	-6.8906
25.517	-7.0034
25.518	-7.1661
25.502	-7.1732
25.519	-7.1443
25.521	-7.2026
25.54	-7.036
25.503	-7.0551
25.541	-7.1685
25.534	-7.222
25.541	-7.0249
25.528	-7.0769
25.541	-7.136
25.559	-7.0313
25.536	-6.8444
25.541	-6.7564
25.521	-6.6406
25.552	-6.5948
25.575	-6.6413
25.554	-6.4891
25.593	-6.446
25.531	-6.6833
25.525	-6.7482
25.583	-6.7633
25.586	-6.7939
25.589	-6.8157
25.561	-6.845
25.576	-7.0819
25.615	-7.293
25.598	-7.5224
25.581	-7.5093
25.599	-7.752
25.599	-7.7746
25.59	-7.8362
25.588	-7.8153
25.603	-7.8331
25.571	-7.8704
25.583	-7.8835
25.586	-7.8452
25.599	-7.7862
25.593	-7.9279
25.621	-8.2322
25.548	-8.1454
25.588	-8.1183
25.586	-8.0816
25.631	-8.3086
25.632	-8.5166
25.649	-8.4319
25.61	-8.5527
25.597	-8.4708
25.615	-8.4871
25.658	-8.4729
25.628	-8.2768
25.61	-8.4254
25.638	-8.3919
25.632	-8.4429
25.632	-8.3814
25.63	-8.1974
25.626	-7.7576
25.636	-7.9846
25.638	-7.9301
25.625	-7.8778
25.67	-7.8735
25.616	-8.0246
25.677	-7.9035
25.627	-7.7748
25.631	-7.6645
25.675	-7.7824
25.624	-7.5198
25.657	-7.5257
25.677	-7.6284
25.654	-7.3803
25.646	-7.3764
25.674	-7.4922
25.639	-7.3999
25.69	-7.3374
25.681	-7.3133
25.682	-7.1337
25.654	-7.0408
25.679	-6.9222
25.656	-6.6342
25.651	-6.5029
25.744	-6.6102
25.668	-6.3936
25.69	-6.2335
25.639	-5.9545
25.7	-5.7547
25.678	-5.7099
25.692	-5.6753
25.695	-5.7756
25.724	-5.792
25.712	-5.6667
25.698	-5.5362
25.699	-5.6407
25.683	-5.6796
25.688	-5.5776
25.695	-5.5725
25.718	-5.7717
25.724	-5.9006
25.723	-5.7575
25.737	-5.577
25.765	-5.7089
25.729	-5.6887
25.726	-5.7758
25.696	-5.6129
25.733	-5.5195
25.753	-5.3396
25.733	-5.3766
25.747	-5.3237
25.781	-5.4733
25.715	-5.4675
25.677	-5.2347
25.745	-5.305
25.734	-5.4292
25.772	-5.3643
25.748	-5.3064
25.751	-5.6018
25.745	-5.4503
25.781	-5.4392
25.743	-5.4767
25.778	-5.6418
25.761	-5.7518
25.756	-5.6874
25.751	-5.8925
25.815	-5.8067
25.761	-5.8697
25.767	-5.825
25.767	-5.7767
25.804	-5.7109
25.758	-5.9718
25.772	-5.8667
25.795	-6.0069
25.78	-6.2089
25.782	-6.3042
25.79	-6.2215
25.778	-6.0199
25.827	-5.9725
25.827	-6.0422
25.793	-5.9084
25.834	-5.7476
25.795	-5.8467
25.788	-5.9096
25.824	-5.9892
25.769	-6.0662
25.815	-6.113
25.815	-5.9813
25.833	-5.9258
25.794	-6.0157
25.836	-5.8423
25.813	-5.6907
25.839	-5.619
25.828	-5.5641
25.809	-5.4863
25.84	-5.6724
25.84	-5.6536
25.838	-5.7508
25.809	-5.8075
25.865	-5.682
25.831	-5.7966
25.867	-5.7181
25.828	-5.7404
25.813	-5.6271
25.852	-5.3852
25.887	-5.2426
25.855	-5.4003
25.868	-5.3572
25.872	-5.2191
25.851	-5.1898
25.845	-4.9418
25.817	-4.914
25.878	-4.973
25.856	-4.7906
25.859	-4.8245
25.815	-4.9197
25.804	-4.8593
25.859	-4.8315
25.903	-4.5729
25.836	-4.5949
25.842	-4.5138
25.849	-4.6858
25.878	-4.8038
25.858	-4.9398
25.878	-5.0314
25.885	-5.0003
25.852	-5.0936
25.851	-5.2168
25.933	-5.1968
25.896	-4.9365
25.884	-5.089
25.894	-4.9785
25.911	-5.0486
25.921	-5.1389
25.889	-5.0322
25.904	-5.018
25.902	-5.0661
25.93	-5.0652
25.928	-4.9547
25.901	-5.0907
25.923	-5.0678
25.9	-5.0902
25.873	-4.9626
25.95	-4.9281
25.902	-5.0117
25.905	-5.0802
25.919	-5.2226
25.968	-5.3402
25.946	-5.2342
25.931	-5.3302
25.931	-5.4706
25.912	-5.4927
25.952	-4.8215
25.929	-3.864
25.932	-4.2362
25.974	-4.2122
25.984	-4.0101
25.943	-3.8718
25.961	-4.3253
25.982	-4.6
25.96	-4.5319
25.959	-4.5274
25.936	-4.5122
25.982	-4.4892
25.966	-4.5296
25.991	-4.7088
25.944	-4.9856
25.964	-4.8571
25.948	-4.9224
25.987	-4.9969
25.938	-4.8322
25.962	-4.4868
25.967	-4.5607
26.01	-4.7376
25.981	-4.4791
25.979	-4.2142
26.019	-4.1974
26.015	-4.4765
26.011	-4.6439
25.956	-4.7661
26.053	-4.4502
25.968	-4.6326
25.987	-4.57
26.003	-4.8704
26.006	-4.8516
26.029	-4.7234
26.018	-5.0145
25.992	-5.1006
26.003	-5.2238
25.965	-5.4999
26.008	-5.5029
26.03	-5.4641
26.018	-5.3159
26.048	-5.339
26.034	-5.2859
26.042	-5.4035
26.018	-5.0914
26.054	-5.29
26.025	-5.1822
26.046	-5.239
26.054	-5.2815
26.005	-5.2589
26.025	-5.2374
26.051	-5.0402
26.092	-5.2696
26.051	-5.18
26.056	-5.1155
26.073	-5.1855
26.08	-5.2613
26.053	-5.1046
26.038	-5.2705
26.073	-5.066
26.06	-5.1315
26.034	-5.1483
26.055	-5.1471
26.069	-5.3747
26.071	-5.6637
26.057	-5.4752
26.114	-5.5595
26.026	-5.4445
26.063	-5.6674
26.035	-5.5207
26.074	-5.3702
26.107	-5.242
26.086	-5.1443
26.117	-5.2402
26.092	-5.2803
26.104	-5.1911
26.089	-5.1933
26.098	-5.3307
26.114	-5.3098
26.125	-5.1512
26.077	-5.2187
26.126	-4.9963
26.103	-4.9325
26.121	-4.6951
26.105	-4.5462
26.124	-4.6333
26.129	-4.6406
26.105	-4.8263
26.092	-4.887
26.141	-5.0412
26.106	-5.1612
26.115	-5.172
26.099	-5.1483
26.083	-4.9022
26.15	-5.0679
26.101	-5.0455
26.128	-5.067
26.13	-5.0067
26.105	-4.9392
26.097	-4.962
26.147	-4.8462
26.147	-4.8624
26.136	-4.8192
26.179	-4.8302
26.165	-4.7542
26.177	-4.6524
26.126	-4.645
26.119	-4.6814
26.153	-4.3724
26.145	-4.4427
26.151	-4.3231
26.132	-4.1779
26.129	-4.239
26.154	-4.2541
26.176	-4.2492
26.161	-4.2079
26.164	-3.9899
26.193	-4.0547
26.201	-4.0762
26.179	-3.9533
26.179	-3.7819
26.241	-3.9153
26.201	-4.169
26.198	-4.2118
26.174	-4.2753
26.161	-4.0885
26.176	-4.3629
26.203	-4.4981
26.167	-4.1375
26.224	-4.1928
26.224	-3.9354
26.214	-3.9191
26.275	-3.8157
26.173	-3.9076
26.228	-3.7829
26.222	-3.7354
26.197	-3.6515
26.224	-3.7313
26.228	-3.6684
26.2	-3.5871
26.203	-3.5089
26.24	-3.7385
26.214	-3.8365
26.218	-3.8061
26.25	-3.7916
26.229	-4.1093
26.255	-4.2863
26.295	-4.4687
26.195	-4.3443
26.214	-4.2668
26.243	-4.2155
26.241	-4.0921
26.256	-3.6137
26.247	-3.5966
26.26	-3.6458
26.248	-3.5583
26.247	-3.5971
26.244	-3.1983
26.243	-3.2153
26.242	-3.5428
26.31	-3.1913
26.235	-3.2578
26.238	-3.3245
26.237	-3.274
26.262	-3.2532
26.263	-3.5346
26.24	-3.6125
26.255	-3.3717
26.245	-3.2133
26.283	-2.9128
26.266	-2.949
26.301	-2.8406
26.298	-3.1059
26.328	-3.6533
26.289	-3.2625
26.334	-3.3336
26.279	-3.5114
26.307	-3.7638
26.283	-3.8737
26.317	-3.5979
26.29	-3.369
26.33	-3.3238
26.278	-3.6439
26.293	-3.5335
26.298	-3.5439
26.315	-3.3144
26.318	-3.1697
26.297	-3.2168
26.351	-3.4891
26.308	-3.2128
26.31	-3.6134
26.312	-3.4755
26.31	-3.2258
26.298	-3.1476
26.301	-3.2427
26.345	-3.1628
26.32	-3.1104
26.332	-3.0982
26.324	-3.2507
26.35	-3.057
26.322	-2.9373
26.309	-2.9503
26.389	-2.717
26.363	-2.6631
26.379	-2.7626
26.345	-2.5739
26.326	-2.6498
26.352	-2.7521
26.395	-2.686
26.361	-2.4891
26.374	-2.6923
26.363	-2.6612
26.342	-2.8009
26.371	-2.59
26.351	-2.5335
26.394	-2.3738
26.361	-2.1805
26.373	-2.0833
26.369	-2.0031
26.371	-1.8697
26.383	-2.1474
26.397	-2.1755
26.375	-2.1106
26.38	-2.0573
26.398	-2.4668
26.401	-2.2151
26.362	-2.2135
26.363	-1.9004
26.395	-1.7218
26.421	-1.5964
26.405	-1.7445
26.377	-1.3101
26.419	-1.4978
26.416	-1.3415
26.386	-1.294
26.405	-1.2643
26.411	-1.1249
26.441	-1.0044
26.405	-0.77286
26.389	-0.88443
26.407	-1.1876
26.43	-1.3329
26.402	-1.4394
26.42	-1.2005
26.434	-1.1742
26.459	-1.0638
26.406	-1.1934
26.483	-1.2297
26.444	-1.3272
26.448	-1.2794
26.435	-1.4297
26.498	-1.3859
26.481	-1.3846
26.463	-1.2169
26.413	-1.0612
26.459	-0.9031
26.446	-0.6945
26.461	-0.68366
26.413	-0.53197
26.439	-0.49748
26.43	-0.54989
26.431	-0.76145
26.431	-0.66725
26.498	-0.7516
26.461	-0.86358
26.469	-0.99131
26.49	-0.86474
26.46	-0.87626
26.486	-0.99561
26.475	-0.90579
26.501	-1.0082
26.456	-1.2045
26.459	-1.3784
26.481	-1.4266
26.481	-1.3911
26.479	-1.2373
26.488	-0.91972
26.504	-0.6563
26.475	-0.80049
26.432	-0.54917
26.514	-0.80199
26.457	-0.70008
26.483	-0.7021
26.481	-0.7456
26.469	-0.74821
26.491	-0.56466
26.498	-0.5019
26.524	-0.5223
26.508	-0.52031
26.536	-0.60733
26.481	-0.68293
26.521	-0.97295
26.549	-0.9151
26.485	-1.0573
26.494	-1.1802
26.492	-1.1674
26.502	-1.1218
26.526	-1.0488
26.553	-0.89666
26.544	-1.0174
26.496	-0.83418
26.532	-0.79784
26.523	-0.59074
26.548	-0.67221
26.547	-0.86735
26.549	-0.68328
26.545	-0.91376
26.576	-1.0518
26.576	-0.84709
26.54	-0.71896
26.548	-0.833
26.55	-0.58799
26.524	-0.50297
26.543	-0.29845
26.562	-0.4723
26.582	-0.34994
26.595	-0.3065
26.589	-0.58014
26.548	-0.58769
26.571	-0.57164
26.582	-0.40461
26.539	-0.57302
26.59	-0.74712
26.582	-0.80423
26.574	-0.95369
26.583	-1.0847
26.624	-1.2181
26.556	-1.123
26.615	-1.0005
26.616	-1.1149
26.587	-1.0342
26.648	-0.88308
26.603	-0.79668
26.61	-0.78424
26.635	-0.83899
26.583	-1.0578
26.646	-0.8072
26.6	-0.48654
26.582	-0.44992
26.645	-0.37245
26.642	-0.39269
26.606	-0.56833
26.696	-0.64494
26.603	-0.66189
26.643	-0.69189
26.651	-0.55588
26.664	-0.64676
26.643	-0.52344
26.629	-0.78552
26.645	-0.61817
26.643	-0.38665
26.663	-0.16794
26.652	-0.18574
26.626	-0.10395
26.631	0.0038968
26.641	0.19824
26.616	0.22961
26.641	0.10746
26.677	0.17314
26.668	0.36465
26.673	0.17004
26.63	0.053917
26.669	0.14652
26.659	0.10761
26.628	0.21594
26.672	0.18621
26.676	0.12482
26.712	0.25227
26.653	0.21107
26.72	0.42531
26.675	0.42208
26.644	0.62213
26.718	0.73831
26.696	0.93265
26.707	0.94269
26.692	0.73283
26.653	0.7348
26.698	0.92272
26.694	1.0702
26.676	0.9055
26.744	0.96338
26.664	1.0705
26.681	1.1162
26.673	0.88475
26.741	0.81802
26.708	0.66662
26.758	0.62143
26.703	0.70381
26.7	0.44247
26.677	0.41083
26.704	0.48211
26.717	0.70414
26.713	0.63462
26.743	0.67074
26.731	0.76968
26.677	0.58254
26.752	0.42965
26.698	0.45435
26.731	0.68642
26.698	0.37012
26.723	0.49037
26.776	0.47374
26.725	0.39257
26.742	0.33748
26.752	0.31659
26.731	0.39399
26.759	0.26715
26.723	0.13625
26.754	0.37604
26.776	0.53569
26.764	0.59397
26.738	0.64115
26.748	0.67204
26.77	1.0616
26.757	1.3848
26.757	1.6794
26.769	1.6026
26.777	1.5591
26.766	1.7116
26.763	1.5386
26.795	1.599
26.732	1.6757
26.761	1.7243
26.8	1.4319
26.786	1.3704
26.806	1.1515
26.79	1.08
26.746	1.2208
26.823	1.2216
26.757	1.2168
26.795	1.593
26.795	1.3329
26.777	1.2427
26.769	1.3105
26.81	1.3483
26.812	1.423
26.834	1.4031
26.839	1.2899
26.861	0.98701
26.81	0.94522
26.834	0.83703
26.82	0.96418
26.805	1.0322
26.811	0.89216
26.803	0.99282
26.82	1.0858
26.846	1.3095
26.831	1.3021
26.812	1.4529
26.843	1.5546
26.835	1.3673
26.849	1.2533
26.86	1.0732
26.837	1.0353
26.838	1.1439
26.844	1.2567
26.886	1.5081
26.854	1.481
26.827	1.5431
26.871	1.3855
26.866	1.2179
26.883	1.1149
26.833	1.1641
26.845	1.1371
26.895	1.152
26.865	1.0974
26.846	1.276
26.912	1.2391
26.871	1.4098
26.902	1.489
26.893	1.7697
26.86	1.5677
26.873	1.4903
26.888	1.6433
26.85	1.7597
26.908	1.847
26.861	1.7494
26.961	2.0115
26.931	2.1986
26.895	2.1616
26.909	2.3364
26.902	1.965
26.948	1.944
26.924	1.9504
26.897	1.9538
26.911	2.472
26.925	2.2867
26.926	2.3109
26.93	2.3074
26.91	2.3738
26.942	2.1997
26.935	2.2247
26.939	2.087
26.925	1.9793
26.905	2.0349
26.915	2.223
26.925	2.2901
26.905	2.2468
26.906	2.0708
26.92	1.8918
26.931	2.1564
26.953	2.3816
26.923	2.4894
26.964	2.428
26.948	2.576
26.943	2.5804
26.922	2.712
26.954	2.6759
26.951	2.6668
27.002	2.9298
26.977	3.1179
26.963	3.2019
26.97	3.1085
26.958	3.156
27	2.9923
26.946	3.2225
26.95	3.1917
27.007	3.0993
26.985	2.9755
26.964	2.9819
26.959	2.9846
26.967	3.0195
26.966	3.0603
26.974	3.2594
26.968	3.2683
27.015	3.4236
26.965	3.6506
27.016	3.8019
26.964	3.4555
26.966	3.3935
26.986	3.3675
26.951	3.5573
27.024	3.4444
27.009	3.7026
26.979	3.9795
27.006	4.0353
27.004	4.1361
27.007	4.0243
27.031	4.0805
27.009	4.086
27.038	3.9988
27.048	3.9192
27.024	3.9287
27.02	4.0326
27.037	4.0892
27.002	3.9926
27.034	3.8765
27.052	3.6981
27.044	3.6573
27.005	3.7392
27.048	3.6148
27.051	3.5248
27.026	3.6171
27.014	3.8279
27.032	3.8316
27.03	3.8089
27.043	3.6825
27.061	3.5188
27.03	3.4501
27.05	3.4234
27.099	3.4515
27.072	3.7055
27.066	3.3782
27.07	3.2011
27.071	3.4353
27.074	3.7338
27.111	3.9608
27.109	4.1345
27.114	4.0451
27.075	4.2166
27.12	4.2476
27.085	4.1133
27.094	4.1971
27.082	4.2863
27.09	4.2413
27.096	4.4221
27.093	4.4478
27.087	4.2673
27.085	4.3231
27.121	4.3466
27.151	4.6171
27.087	4.3804
27.099	4.4679
27.099	4.3597
27.146	4.2106
27.145	4.0428
27.097	4.2853
27.134	4.438
27.101	4.735
27.12	4.7648
27.117	4.5607
27.088	4.4732
27.149	4.5773
27.12	4.5564
27.136	4.5158
27.119	4.5454
27.1	4.5203
27.058	4.7477
27.174	4.7405
27.128	4.8116
27.13	4.781
27.14	4.8685
27.169	4.9981
27.124	5.0464
27.125	4.7121
27.13	5.0185
27.172	4.94
27.108	4.7809
27.156	4.8712
27.175	4.8106
27.116	4.9808
27.16	4.9471
27.183	4.876
27.149	4.8607
27.156	4.9087
27.165	4.8196
27.14	4.9417
27.157	4.9379
27.154	4.9674
27.127	4.7139
27.156	4.7692
27.2	4.6725
27.145	4.7641
27.157	5.0099
27.138	4.8062
27.154	4.8852
27.183	4.4138
27.187	4.5012
27.213	4.3409
27.2	4.3038
27.177	4.2203
27.178	4.2727
27.221	4.152
27.212	4.0357
27.189	4.1364
27.208	4.0793
27.246	4.0756
27.236	4.175
27.19	4.1418
27.185	4.3945
27.242	4.3893
27.217	4.4443
27.238	4.6903
27.196	4.6673
27.21	4.6749
27.197	4.632
27.237	4.5768
27.223	4.7387
27.262	4.8217
27.236	4.935
27.197	5.2647
27.253	4.9868
27.265	4.6041
27.233	4.6287
27.237	4.7517
27.302	4.9361
27.224	4.9998
27.251	5.0807
27.262	4.952
27.287	4.9748
27.279	4.7951
27.249	4.9967
27.3	5.0154
27.25	4.8394
27.278	4.9146
27.261	5.1747
27.262	4.8888
27.261	4.922
27.322	4.937
27.258	5.0267
27.304	4.7369
27.318	4.6549
27.3	4.8326
27.27	4.9155
27.25	5.2145
27.28	5.2219
27.304	5.2434
27.269	5.3818
27.266	5.3988
27.315	5.6264
27.31	5.724
27.315	5.7582
27.317	5.6006
27.314	5.848
27.283	5.4904
27.299	5.7264
27.327	5.6538
27.281	5.7544
27.287	5.4785
27.304	5.4819
27.309	5.2885
27.307	5.4619
27.357	5.3305
27.321	5.1723
27.345	5.3425
27.339	5.4175
27.308	5.6398
27.354	5.4416
27.32	5.6741
27.341	5.6852
27.318	5.8455
27.296	5.7312
27.317	5.5916
27.374	5.643
27.339	5.8723
27.323	5.8913
27.345	6.131
27.307	6.1518
27.35	6.1315
27.368	6.0078
27.325	5.7295
27.367	5.7147
27.381	5.5234
27.354	5.4947
27.362	5.3353
27.321	4.9275
27.375	5.1377
27.358	5.332
27.407	5.2796
27.399	4.9539
27.404	4.8637
27.398	4.9518
27.377	5.0679
27.402	4.9788
27.41	4.8958
27.385	4.7152
27.342	4.3608
